films,shortFilms,tvShows,videoGames,parkAttractions,allies,enemies,_id,name,url
[],[],[],[],['My Friend Duffy'],[],[],6786,TippyBlue,https://api.disneyapi.dev/characters/6786
['The Suite Life Movie'],[],"['The Suite Life of Zack & Cody', 'The Suite Life on Deck', ""That's So Raven"", 'Hannah Montana', 'Wizards of Waverly Place']",[],[],[],[],6787,London Tipton,https://api.disneyapi.dev/characters/6787
[],[],"['The Suite Life of Zack & Cody', 'The Suite Life on Deck']",[],[],[],[],6788,Wilfred Tipton,https://api.disneyapi.dev/characters/6788
[],[],"['Gargoyles', 'Once Upon a Time']",[],[],[],[],6789,Titania,https://api.disneyapi.dev/characters/6789
"['Hercules (film)', 'Once Upon a Halloween']",[],['Hercules (TV series)'],"['Hercules (video game)', 'Hades Challenge', 'Kingdom Hearts (series)']","['Hercules Victory Parade', 'Sorcerers of the Magic Kingdom', 'Wonderful World of Animation', 'World of Color']",[],[],6790,Titans,https://api.disneyapi.dev/characters/6790
[],['African Diary'],[],[],[],[],[],6791,Titbird,https://api.disneyapi.dev/characters/6791
['Oliver & Company'],[],"['House of Mouse', 'Mickey Mouse (TV series)']",[],[],[],[],6792,Tito,https://api.disneyapi.dev/characters/6792
[],[],['Pair of Kings'],[],[],[],[],6793,Tito,https://api.disneyapi.dev/characters/6793
[],[],['Elena of Avalor'],[],[],[],[],6794,Tito the Magical Bandit,https://api.disneyapi.dev/characters/6794
[],[],['Hercules: The Animated Series'],[],[],[],[],6795,Tivius,https://api.disneyapi.dev/characters/6795
[],[],['Sofia the First'],[],[],[],[],6796,Tizzy,https://api.disneyapi.dev/characters/6796
"['Phineas and Ferb the Movie: Across the 2nd Dimension', 'Phineas and Ferb the Movie: Candace Against the Universe']",[],"['Phineas and Ferb', 'Take Two with Phineas and Ferb', ""Milo Murphy's Law""]","['Phineas and Ferb (video game)', 'Phineas and Ferb Ride Again', 'Phineas and Ferb: Across the 2nd Dimension (video game)', 'Phineas and Ferb: Quest for Cool Stuff', 'Phineas and Ferb: Day of Doofenshmirtz']","[""Agent P's World Showcase Adventure""]",[],[],6797,Baljeet Tjinder,https://api.disneyapi.dev/characters/6797
[],[],['Phineas and Ferb'],[],[],[],[],6798,Mrs. Tjinder,https://api.disneyapi.dev/characters/6798
[],[],['DuckTales (2017 series)'],[],[],[],[],6799,Toad Liu Hai,https://api.disneyapi.dev/characters/6799
"['The Adventures of Ichabod and Mr. Toad', 'Who Framed Roger Rabbit']","[""Mickey's Christmas Carol""]","['Walt Disney anthology series', 'House of Mouse']","['Disney Infinity', 'Disney Emoji Blitz']","[""Mr. Toad's Wild Ride"", 'The Many Adventures of Winnie the Pooh (attraction)', 'The Haunted Mansion (Magic Kingdom and Tokyo Disneyland)', ""Trader Sam's""]",[],[],6800,J. Thaddeus Toad,https://api.disneyapi.dev/characters/6800
[],[],['Amphibia'],[],[],[],[],6801,Toadie,https://api.disneyapi.dev/characters/6801
[],[],['Adventures of the Gummi Bears'],[],[],[],[],6802,Toadwart,https://api.disneyapi.dev/characters/6802
[],[],['Quack Pack'],[],[],[],[],6803,Dr. Tobar,https://api.disneyapi.dev/characters/6803
[],[],"[""Sheriff Callie's Wild West""]",[],[],[],[],6804,Toby,https://api.disneyapi.dev/characters/6804
['The Great Mouse Detective'],[],['A Poem Is...'],[],[],[],[],6805,Toby,https://api.disneyapi.dev/characters/6805
['Robin Hood (film)'],"[""Mickey's Christmas Carol""]","['House of Mouse', 'Mickey Mouse Works']",[],[],[],[],6806,Toby,https://api.disneyapi.dev/characters/6806
['Toby Tyler'],[],[],[],[],[],[],6807,Toby Tyler,https://api.disneyapi.dev/characters/6807
"['The Fox and the Hound', 'The Fox and the Hound 2']",[],['House of Mouse'],[],[],[],[],6808,Tod,https://api.disneyapi.dev/characters/6808
['The Fox and the Hound'],[],[],[],[],[],[],6809,Tod's Mother,https://api.disneyapi.dev/characters/6809
[],[],"[""Chip 'n Dale Rescue Rangers""]",[],[],[],[],6810,Todd,https://api.disneyapi.dev/characters/6810
['Tower of Terror (film)'],[],[],[],['The Twilight Zone Tower of Terror'],[],[],6811,Dewey Todd,https://api.disneyapi.dev/characters/6811
[],[],['Star vs. the Forces of Evil'],[],[],[],[],6812,Toffee,https://api.disneyapi.dev/characters/6812
[],[],['Gargoyles'],[],[],[],[],6813,Tom,https://api.disneyapi.dev/characters/6813
[],[],"[""Chip 'n Dale Rescue Rangers""]",[],[],[],[],6814,Tom,https://api.disneyapi.dev/characters/6814
"[""Darby O'Gill and the Little People""]",[],[],[],[],[],[],6815,Tom Kerrigan,https://api.disneyapi.dev/characters/6815
[],[],[],[],[],[],[],6816,Tom Lovett,https://api.disneyapi.dev/characters/6816
[],[],['Star vs. the Forces of Evil'],[],[],[],[],6817,Tom Lucitor,https://api.disneyapi.dev/characters/6817
[],[],[],[],"['Rocket to the Moon', 'Tomorrowland Transit Authority PeopleMover', 'Star Tours', 'Skipper Canteen']",[],[],6818,Tom Morrow,https://api.disneyapi.dev/characters/6818
[],[],[],[],"['Innoventions', 'Epcot']",[],[],6819,Tom Morrow 2.0,https://api.disneyapi.dev/characters/6819
['Babes in Toyland'],[],[],[],[],[],[],6820,Tom Piper,https://api.disneyapi.dev/characters/6820
"['Tom and Huck', 'The Adventures of Huck Finn']",[],['Once Upon a Time'],"[""The Chase on Tom Sawyer's Island""]","['Tom Sawyer Island', 'Mark Twain Riverboat']",[],[],6821,Tom Sawyer,https://api.disneyapi.dev/characters/6821
"['Big Hero 6', 'Ralph Breaks the Internet']",[],['Big Hero 6: The Series'],"['Big Hero 6: Battle in the Bay', 'Big Hero 6: Baymax Blast', 'Disney Crossy Road', 'Disney Emoji Blitz', 'Disney Magic Kingdoms', 'Kingdom Hearts III', 'Disney Epic Quest']",[],[],[],6822,Go Go Tomago,https://api.disneyapi.dev/characters/6822
[],[],['Elena of Avalor'],[],[],[],[],6823,Tomiko,https://api.disneyapi.dev/characters/6823
"['Honey, I Shrunk the Kids']",[],[],[],[],[],[],6824,Tommy Pervis,https://api.disneyapi.dev/characters/6824
"[""Recess: School's Out"", 'Recess: Taking the Fifth Grade', 'Recess: All Growed Down']",[],['Recess'],[],[],[],[],6825,Ashley T.,https://api.disneyapi.dev/characters/6825
[],[],['The Lion Guard'],[],[],[],[],6826,Tompok,https://api.disneyapi.dev/characters/6826
['Raya and the Last Dragon'],[],[],[],[],[],[],6827,Tong,https://api.disneyapi.dev/characters/6827
[],[],['The Weekenders'],[],[],[],[],6828,Mrs. Tonitini,https://api.disneyapi.dev/characters/6828
[],[],['The Weekenders'],[],[],[],[],6829,Tino Tonitini,https://api.disneyapi.dev/characters/6829
"['Lady and the Tramp', ""Lady and the Tramp II: Scamp's Adventure"", 'Lady and the Tramp (2019 film)']",[],"['House of Mouse', 'Once Upon a Time']","['Hidden Worlds', 'Disney Magic Kingdoms']",['The Golden Mickeys'],[],[],6830,Tony and Joe,https://api.disneyapi.dev/characters/6830
"['Escape to Witch Mountain', 'Return from Witch Mountain', 'Beyond Witch Mountain']",[],[],[],[],[],[],6831,Tony and Tia Castaway,https://api.disneyapi.dev/characters/6831
['Heavyweights'],[],[],[],[],[],[],6832,Tony Perkis,https://api.disneyapi.dev/characters/6832
[],[],"['Mickey Mouse Clubhouse', ""Mickey's Mousekersize"", 'Mickey Mouse Mixed-Up Adventures']",[],[],[],[],6833,Toodles,https://api.disneyapi.dev/characters/6833
[],[],['Motorcity'],[],[],[],[],6834,Tooley,https://api.disneyapi.dev/characters/6834
['Who Framed Roger Rabbit'],[],[],['Roger Rabbit (Famicom game)'],"[""Roger Rabbit's Car Toon Spin""]",[],[],6835,Toon Patrol,https://api.disneyapi.dev/characters/6835
[],[],['Stitch!'],[],[],[],[],6836,Toons,https://api.disneyapi.dev/characters/6836
"['Toot, Whistle, Plunk and Boom']",[],"['House of Mouse', 'Hercules (TV series)', 'Marsupilami (TV series)']",[],[],[],[],6837,"Toot, Whistle, Plunk, and Boom",https://api.disneyapi.dev/characters/6837
[],[],['American Dragon: Jake Long'],[],[],[],[],6838,Tooth Fairy,https://api.disneyapi.dev/characters/6838
[],[],['The 7D'],[],[],[],[],6839,Tooth Fairy,https://api.disneyapi.dev/characters/6839
[],[],['American Dragon: Jake Long'],[],[],[],[],6840,Tooth Minions,https://api.disneyapi.dev/characters/6840
[],[],['Bonkers'],[],[],[],[],6841,Toots,https://api.disneyapi.dev/characters/6841
[],"[""Donald's Penguin""]",[],[],[],[],[],6842,Tootsie,https://api.disneyapi.dev/characters/6842
[],[],"['DuckTales', 'DuckTales (2017 series)']",[],[],[],[],6843,Tootsie,https://api.disneyapi.dev/characters/6843
['Leroy & Stitch'],[],"['Lilo & Stitch: The Series', 'Stitch!']",['Stitch Jam 2'],[],[],[],6844,Topper,https://api.disneyapi.dev/characters/6844
['Mary Poppins Returns'],[],[],[],[],[],[],6845,Topsy,https://api.disneyapi.dev/characters/6845
[],[],['Timon & Pumbaa'],[],[],[],[],6846,Torgo,https://api.disneyapi.dev/characters/6846
[],[],['Elena of Avalor'],[],[],[],[],6847,Tornado,https://api.disneyapi.dev/characters/6847
"['Camp Rock', 'Camp Rock 2: The Final Jam']",[],[],[],[],[],[],6848,Mitchie Torres,https://api.disneyapi.dev/characters/6848
['Who Framed Roger Rabbit'],"['The Tortoise and the Hare', 'Toby Tortoise Returns', 'The Standard Parade']","['House of Mouse', 'Mickey Mouse (TV series)']",[],[],[],[],6849,Toby Tortoise,https://api.disneyapi.dev/characters/6849
['Wendy Wu: Homecoming Warrior'],[],[],[],[],[],[],6850,Tory,https://api.disneyapi.dev/characters/6850
[],[],['Elena of Avalor'],[],[],[],[],6851,King Toshi,https://api.disneyapi.dev/characters/6851
['Frankenweenie'],[],[],[],[],[],[],6852,Toshiaki,https://api.disneyapi.dev/characters/6852
[],[],['Kim Possible'],[],[],[],[],6853,Toshimiru,https://api.disneyapi.dev/characters/6853
[],[],['DuckTales (2017 series)'],['Disney Crossy Road'],[],[],[],6854,Toth-Ra,https://api.disneyapi.dev/characters/6854
"['Return to Oz', ""The Muppets' Wizard of Oz""]",[],"['Timon & Pumbaa', 'Once Upon a Time']",[],[],[],[],6855,Toto,https://api.disneyapi.dev/characters/6855
[],[],['Timon & Pumbaa'],[],[],[],[],6856,Toucan Dan,https://api.disneyapi.dev/characters/6856
['The Aristocats'],[],[],"['Kingdom Hearts χ', 'Kingdom Hearts Unchained χ']",['Happiness is Here Parade'],[],[],6857,Toulouse,https://api.disneyapi.dev/characters/6857
[],[],['Teamo Supremo'],[],[],[],[],6858,The Tourorist,https://api.disneyapi.dev/characters/6858
['Cinderella (2015 film)'],[],[],[],[],[],[],6859,Town Crier,https://api.disneyapi.dev/characters/6859
[],[],['Fillmore!'],[],[],[],[],6860,Jamie Townsend,https://api.disneyapi.dev/characters/6860
['One Hundred and One Dalmatians'],[],['101 Dalmatians: The Series'],[],[],[],[],6861,Towser,https://api.disneyapi.dev/characters/6861
['The Three Caballeros'],[],[],[],[],[],[],6862,Toy Bull,https://api.disneyapi.dev/characters/6862
['The Nightmare Before Christmas'],[],[],['Disney Crossy Road'],['Haunted Mansion Holiday'],[],[],6863,Toy Duck,https://api.disneyapi.dev/characters/6863
[],[],['Quack Pack'],[],[],[],[],6864,Toy Kangaroo,https://api.disneyapi.dev/characters/6864
['The Santa Clause 2'],[],[],[],[],[],[],6865,Toy Santa,https://api.disneyapi.dev/characters/6865
['Fantasia 2000'],[],[],[],[],[],[],6866,Toy Soldiers,https://api.disneyapi.dev/characters/6866
[],[],['The New Adventures of Winnie the Pooh'],[],[],[],[],6867,The Toy Villains,https://api.disneyapi.dev/characters/6867
['The Ugly Dachshund'],[],[],[],[],[],[],6868,Mr. Toyama,https://api.disneyapi.dev/characters/6868
[],['Organ Donors'],[],[],[],[],[],6869,Toymaker,https://api.disneyapi.dev/characters/6869
['Babes in Toyland'],[],[],[],[],[],[],6870,Mr. Toymaker,https://api.disneyapi.dev/characters/6870
['The Santa Clause 2'],[],[],[],[],[],[],6871,Tracy,https://api.disneyapi.dev/characters/6871
[],[],['TaleSpin'],[],[],[],[],6872,Trader Moe,https://api.disneyapi.dev/characters/6872
[],[],[],[],"['Jungle Cruise', ""Trader Sam's""]",[],[],6873,Trader Sam,https://api.disneyapi.dev/characters/6873
"['Lady and the Tramp', ""Lady and the Tramp II: Scamp's Adventure"", 'One Hundred and One Dalmatians', 'The Lion King 1½', ""Mickey's Magical Christmas: Snowed in at the House of Mouse"", 'Ralph Breaks the Internet', 'Lady and the Tramp (2019 film)']",[],"['Bonkers', 'House of Mouse', 'A Poem Is...', 'Mickey Mouse (TV series)', 'Once Upon a Time', 'At Home With Olaf']","['Kingdom Hearts', 'Hidden Worlds', 'Disney Emoji Blitz', 'Disney Tsum Tsum (game)', 'Disney Magic Kingdoms']","['World of Color', 'Fantasmic!', 'Celebrate the Magic']",[],[],6874,Tramp,https://api.disneyapi.dev/characters/6874
[],[],['The Wuzzles'],[],[],[],[],6875,Transylvia,https://api.disneyapi.dev/characters/6875
[],[],['Teamo Supremo'],[],[],[],[],6876,The Trapster,https://api.disneyapi.dev/characters/6876
['Saving Mr. Banks'],[],[],[],[],[],[],6877,P.L. Travers,https://api.disneyapi.dev/characters/6877
"['Old Yeller', 'Savage Sam']",[],[],[],[],[],[],6878,Travis Coates,https://api.disneyapi.dev/characters/6878
['The Game Plan'],[],[],[],[],[],[],6879,Travis Sanders,https://api.disneyapi.dev/characters/6879
[],[],['Jake and the Never Land Pirates'],[],[],[],[],6880,Captain Treasure Tooth,https://api.disneyapi.dev/characters/6880
[],[],['Adventures of the Gummi Bears'],[],[],[],[],6881,Tree Folk,https://api.disneyapi.dev/characters/6881
['A Goofy Movie'],[],[],[],[],[],[],6882,Treeny and Wendell,https://api.disneyapi.dev/characters/6882
"['Cinderella (1950 film)', 'Cinderella II: Dreams Come True', 'Cinderella III: A Twist in Time', ""Mickey's House of Villains"", 'Cinderella (2015 film)']",[],"['Walt Disney anthology series', 'Raw Toonage', 'House of Mouse', 'Once Upon a Time']","['Disney Princess (video game)', 'Kingdom Hearts: Birth by Sleep', 'Kingdom Hearts Unchained χ', 'Disney Magic Kingdoms', 'Disney Emoji Blitz']","['Celebrate a Dreams Come True Parade', 'Main Street Electrical Parade', ""Cinderella's Fairy Tale Hall"", 'A Christmas Fantasy Parade', ""Mickey's Boo-to-You Halloween Parade""]",[],[],6883,Anastasia Tremaine,https://api.disneyapi.dev/characters/6883
"['Descendants 2', 'Descendants 3']",['Under the Sea: A Descendants Story'],[],[],[],[],[],6884,Dizzy Tremaine,https://api.disneyapi.dev/characters/6884
"['Cinderella (1950 film)', 'Cinderella II: Dreams Come True', 'Cinderella III: A Twist in Time', ""Mickey's House of Villains"", 'Cinderella (2015 film)']",[],"['Walt Disney anthology series', 'House of Mouse', 'Once Upon a Time']","['Disney Princess (video game)', 'Kingdom Hearts: Birth by Sleep', 'Kingdom Hearts Unchained χ', 'Disney Magic Kingdoms', 'Disney Emoji Blitz']","['Celebrate a Dreams Come True Parade', 'Main Street Electrical Parade', ""Cinderella's Fairy Tale Hall"", 'A Christmas Fantasy Parade', ""Mickey's Boo-to-You Halloween Parade""]",[],[],6885,Drizella Tremaine,https://api.disneyapi.dev/characters/6885
"['Cinderella (1950 film)', 'Cinderella II: Dreams Come True', 'Cinderella III: A Twist in Time', ""Mickey's Magical Christmas: Snowed in at the House of Mouse"", ""Mickey's House of Villains"", 'Once Upon a Halloween', 'Cinderella (2015 film)', 'Descendants 2', 'Descendants 3']",[],"['Walt Disney anthology series', 'House of Mouse', 'Once Upon a Time']","['Disney Princess (video game)', 'Kingdom Hearts Birth by Sleep', 'Disney Villains Challenge', 'Kingdom Hearts Unchained χ', 'Disney Magic Kingdoms', 'Disney Emoji Blitz', ""Disney Sorcerer's Arena""]","['Celebrate A Dreams Come True Parade', ""Cinderella's Fairy Tale Hall"", 'Cinderella Castle Mystery Tour', 'A Christmas Fantasy Parade', 'Hocus Pocus Villain Spelltacular', 'Villains Night Out!', 'World of Color']",[],[],6886,Lady Tremaine,https://api.disneyapi.dev/characters/6886
"['Enchanted', 'Disenchanted']",[],[],[],[],[],[],6887,Nancy Tremaine,https://api.disneyapi.dev/characters/6887
['Cinderella (2015 film)'],[],['Once Upon a Time'],[],[],[],[],6888,Sir Francis Tremaine,https://api.disneyapi.dev/characters/6888
[],[],['Gravity Falls'],[],[],[],[],6889,Quentin Trembley,https://api.disneyapi.dev/characters/6889
[],[],['Lab Rats'],[],[],[],[],6890,Trent,https://api.disneyapi.dev/characters/6890
[],[],[],[],[],[],[],6891,Tres,https://api.disneyapi.dev/characters/6891
['Mackenzie Falls'],[],[],[],[],[],[],6892,Trevor,https://api.disneyapi.dev/characters/6892
[],[],['Jessie (TV series)'],[],[],[],[],6893,Trevor,https://api.disneyapi.dev/characters/6893
[],[],['Tangled: The Series'],[],[],[],[],6894,King Trevor,https://api.disneyapi.dev/characters/6894
"['Honey, We Shrunk Ourselves']",[],[],[],[],[],[],6895,Trey,https://api.disneyapi.dev/characters/6895
[],[],['Sonny with a Chance'],[],[],[],[],6896,Trey Brothers,https://api.disneyapi.dev/characters/6896
"['Fantasia', 'A Goofy Movie']",[],"['The Legend of Tarzan', 'The Little Mermaid (TV series)', 'Miles from Tomorrowland', 'Penn Zero: Part-Time Hero']",[],['Primeval World'],[],[],6897,Triceratops,https://api.disneyapi.dev/characters/6897
[],[],['The Legend of Tarzan'],[],[],[],[],6898,Triceratops,https://api.disneyapi.dev/characters/6898
[],[],"[""Sheriff Callie's Wild West""]",[],[],[],[],6899,Tricky Travis,https://api.disneyapi.dev/characters/6899
"['Robin Hood (film)', ""Mickey's Magical Christmas: Snowed in at the House of Mouse"", ""Mickey's House of Villains""]",[],"['House of Mouse', 'The Wonderful World of Mickey Mouse']","[""Disney Sorcerer's Arena""]",[],[],[],6900,Trigger and Nutsy,https://api.disneyapi.dev/characters/6900
[],[],['Gravity Falls'],[],[],[],[],6901,Agent Trigger,https://api.disneyapi.dev/characters/6901
[],[],['Big Hero 6: The Series'],[],[],[],[],6902,Trina,https://api.disneyapi.dev/characters/6902
[],[],[],[],[],[],[],6903,Trip,https://api.disneyapi.dev/characters/6903
['Herbie: Fully Loaded'],[],[],[],[],[],[],6904,Trip Murphy,https://api.disneyapi.dev/characters/6904
[],[],['101 Dalmatian Street'],[],[],[],[],6905,"Destiny, Dallas & Déjà Vu",https://api.disneyapi.dev/characters/6905
[],[],['Future-Worm!'],[],[],[],[],6906,Triplets,https://api.disneyapi.dev/characters/6906
[],[],['101 Dalmatians: The Series'],[],[],[],[],6907,Tripod,https://api.disneyapi.dev/characters/6907
[],[],"[""I'm in the Band""]",[],[],[],[],6908,Tripp Campbell,https://api.disneyapi.dev/characters/6908
[],[],['American Dragon: Jake Long'],[],[],[],[],6909,Trisha,https://api.disneyapi.dev/characters/6909
[],[],['The Proud Family'],[],[],[],[],6910,Tristan,https://api.disneyapi.dev/characters/6910
[],[],"['Star Wars Rebels', 'Star Wars: Forces of Destiny']",[],[],[],[],6911,Tristan Wren,https://api.disneyapi.dev/characters/6911
"['The Little Mermaid', 'The Little Mermaid II: Return to the Sea', ""The Little Mermaid: Ariel's Beginning"", ""Mickey's Magical Christmas: Snowed in at the House of Mouse"", 'The Princess and the Frog', 'The Little Mermaid (live-action film)']",[],"['The Little Mermaid (TV series)', 'House of Mouse', 'Once Upon a Time', 'Poseidon']","['The Little Mermaid (video game)', 'Kingdom Hearts (game)', 'Kingdom Hearts II', 'Disney Magical World 2', 'Kingdom Hearts χ', 'Kingdom Hearts Unchained χ', 'Disney Tsum Tsum (game)', 'Disney Emoji Blitz', 'Disney Magic Kingdoms', 'Disney Heroes: Battle Mode', 'Disney Princess Majestic Quest']","['Voyage of the Little Mermaid', 'Magic, Music and Mayhem', ""The Little Mermaid: Ariel's Undersea Adventure"", 'SpectroMagic', ""King Triton's Carousel of the Sea"", 'Paint the Night Parade']",[],[],6912,King Triton,https://api.disneyapi.dev/characters/6912
